(2025-01-08 07:09:03,665) | root| INFO | => ----------------------the user open the app-------------------------------------
(2025-01-08 07:25:27,683) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,684) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,685) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,687) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,687) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,695) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,695) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,697) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,697) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,702) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,702) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,717) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,717) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,729) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,729) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,734) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,734) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,743) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,743) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,752) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,752) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,758) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,759) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,765) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,765) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,767) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,767) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,775) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,775) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,776) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,777) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,780) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,780) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,783) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,783) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,786) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,786) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,796) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,796) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,803) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,803) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:27,805) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:27,805) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:28,100) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:28,100) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:28,101) | root| INFO | => The Selected Mode is OutsideRegion and selected widget is output_widget_2
(2025-01-08 07:25:28,130) | root| INFO | => Calculated FFT inverse Correctly and update the output widget
(2025-01-08 07:25:29,640) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,640) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,643) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,643) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,648) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,648) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,650) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,650) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,651) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,651) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,654) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,654) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,656) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,656) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,658) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,658) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,661) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,661) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,663) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,663) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,665) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,665) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,667) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,667) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,668) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,668) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,671) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,671) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,674) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,675) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,676) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,676) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,677) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,677) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,678) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,678) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,680) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,680) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,681) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,681) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,682) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,682) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,685) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,685) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,685) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,685) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,687) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,687) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,689) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,689) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,690) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,691) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,693) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,693) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,696) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,696) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,697) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,697) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,699) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,699) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,700) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,700) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,702) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,702) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,703) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,703) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,704) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,704) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,708) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,708) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,709) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,709) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,710) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,710) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,712) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,712) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,713) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,713) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,716) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,716) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,717) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,717) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,719) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,719) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,720) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,720) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,721) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,721) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,723) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,723) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,724) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,724) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,726) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,726) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,729) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,729) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,731) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,731) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,733) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,733) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,734) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,734) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,735) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,735) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,739) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,739) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,741) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,741) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,742) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,742) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,743) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,743) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,744) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,744) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,745) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,745) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,747) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,747) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,748) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,748) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,749) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,750) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,750) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,750) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,752) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,752) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,752) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,753) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,753) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,753) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,755) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,755) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,758) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,759) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,761) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,761) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,763) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,763) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,764) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,764) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,765) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,765) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,767) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,767) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,769) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,769) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,770) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,770) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,773) | root| INFO | => here in the widget number : 0
(2025-01-08 07:25:29,773) | root| INFO | => here in the widget number : 1
(2025-01-08 07:25:29,774) | root| INFO | => here in the widget number : 0
